22525089;PhilippePoutou;jeanlassalle;126957;5385;8
22524938;PhilippePoutou;jeanlassalle;126957;21202;7
48540768;EmmanuelMacron;jeanlassalle;513879;377844;1
48540801;PhilippePoutou;jeanlassalle;513879;2181;1
50542688;JLMelenchon;jeanlassalle;558751;24477;2
50542691;EmmanuelMacron;jeanlassalle;558751;558750;2
51209197;PhilippePoutou;jeanlassalle;573942;65866;1
51209198;vpecresse;jeanlassalle;573942;11017;1
54680850;PhilippePoutou;jeanlassalle;659204;437698;2
34430000;jeanlassalle;JLMelenchon;263991;659204;1
56035327;PhilippePoutou;jeanlassalle;694117;12778;1
56035330;PhilippePoutou;jeanlassalle;694117;62768;1
2948788;sandrousseau;jeanlassalle;1127828;21197;1
2948789;vpecresse;jeanlassalle;1127828;1148;1
2948792;ZemmourEric;jeanlassalle;1127828;5083;1
49502691;jeanlassalle;PhilippePoutou;534445;782742;1
59299920;Fabien_Roussel;jeanlassalle;782742;20923;1
26383873;jeanlassalle;PhilippePoutou;167651;1308611;5
7942485;EmmanuelMacron;jeanlassalle;1308611;12606;2
60238924;EmmanuelMacron;jeanlassalle;810537;51104;1
60238931;EmmanuelMacron;jeanlassalle;810537;12606;1
60264630;Anne_Hidalgo;jeanlassalle;811115;1885;1
60264632;PhilippePoutou;jeanlassalle;811115;7053;1
25984154;EmmanuelMacron;jeanlassalle;162462;12606;2
15159596;jeanlassalle;EmmanuelMacron;63381;162462;1
54704050;EmmanuelMacron;jeanlassalle;659757;659758;1
54704054;EmmanuelMacron;jeanlassalle;659757;43761;1
886941;jeanlassalle;Anne_Hidalgo;2724;264503;2
3466730;jeanlassalle;JLMelenchon;9227;264503;2
2692460;JLMelenchon;jeanlassalle;1118710;60798;4
2692448;JLMelenchon;jeanlassalle;1118710;93944;1
7488101;vpecresse;jeanlassalle;1292358;42827;1
7488103;EmmanuelMacron;jeanlassalle;1292358;8818;1
5295646;ZemmourEric;jeanlassalle;17460;22062;1
5295656;Fabien_Roussel;jeanlassalle;17460;4418;1
7660959;JLMelenchon;jeanlassalle;1298503;149833;1
